SYS_DESCRICAOPARAMETRO                  |CODDESCRICAOPARAMETRO                   |1|CPF/CNPJ OBRIGATORIO|
SYS_PARAMETRO                           |CODPARAMETRO                            |294|VE|285|1|VE_TIPO_NAOTESTAR|D|99|GER_TIPONOTA|NOME|CODTIPONOTA|||(Memo)|13/08/2008|99|
SYS_PARAMETRO                           |CODPARAMETRO                            |295|CO|286|1|CO_ACEITAR_BX_SPC|L|NÃO||||||(Memo)|20/08/2008|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |296|CL|287|1|CL_FC_LINHA1|C|OBS1||||||(Memo)|20/08/2008||
SYS_PARAMETRO                           |CODPARAMETRO                            |297|CL|288|1|CL_FC_LINHA2|C|OBSERVACAO2||||||(Memo)|20/08/2008||
SYS_PARAMETRO                           |CODPARAMETRO                            |298|CL|289|1|CL_FC_LINHA3|C|OBSERVACAO3||||||(Memo)|20/08/2008||
SYS_PARAMETRO                           |CODPARAMETRO                            |299|CL|290|1|CL_FC_LINHA4|C|OBSERVACAO4||||||(Memo)|20/08/2008||
SYS_PARAMETRO                           |CODPARAMETRO                            |300|ES|291|1|ES_IMPOSTO_MERC|R|0||||||(Memo)|21/08/2008|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |301|CF|292|1|CF_CARTA_SEMCAB|L|NÃO||||||(Memo)|03/09/2008|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |302|EC|293|1|EC_TIPO_PRECO_ECF|I|1||||||(Memo)|11/09/2008|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |303|EC|294|1|EC_BASE_PRECO_ECF|I|1||||||(Memo)|11/09/2008|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |304|GE|295|1|GE_MASCARA_PCOMPRA|C|#,##0.00||||||(Memo)|15/09/2008|#,##0.00|
SYS_PARAMETRO                           |CODPARAMETRO                            |305|VE|296|1|VE_ACEITA_CT_SC|L|NÃO||||||(Memo)|22/09/2008|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |306|VE|297|1|VE_CLIENTE_CT_SC|D|-1|CLF_CLIFOR|NOME|ID_CLIFOR|||(Memo)|22/09/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |307|VE|298|1|VE_FAT_CONSIGNADA|L|NÃO||||||(Memo)|22/09/2008|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |308|VE|299|1|VE_ATIVA_FECH_DIA|L|NÃO||||||(Memo)|22/09/2008|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |309|VE|300|1|VE_TESTAR_JAFOI|L|NÃO||||||(Memo)|24/09/2008|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |310|EM|301|1|EM_MARGEM_DIREITA|I|5||||||(Memo)|29/09/2008|5|
SYS_PARAMETRO                           |CODPARAMETRO                            |311|EM|302|1|EM_MARGEM_ESQUERDA|I|5||||||(Memo)|29/09/2008|5|
SYS_PARAMETRO                           |CODPARAMETRO                            |312|EM|303|1|EM_MARGEM_SUPERIOR|I|15||||||(Memo)|29/09/2008|15|
SYS_PARAMETRO                           |CODPARAMETRO                            |313|EM|304|1|EM_MARGEM_INFERIOR|I|0||||||(Memo)|29/09/2008|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |314|MT|305|1|MT_TIPODOC_PADRAO|D|-1|GER_TIPODOCUMENTO|NOME|CODTIPODOCUMENTO|||(Memo)|01/10/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |315|MT|308|1|MT_PC_PADRAO_EXAME|D|-1|GER_PLANOCONTA|NOME|CODPLANOCONTA|||(Memo)|01/10/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |316|MT|309|1|MT_CC_PADRAO_EXAME|D|1|GER_CENTROCUSTO|NOME|CODCENTROCUSTO|||(Memo)|01/10/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |317|CO|312|1|CO_ACEITA_COBAVULSA|L|NÃO||||||(Memo)|01/10/2008|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |318|MT|307|1|MT_CC_PADRAO_MENSAL|D|1|GER_CENTROCUSTO|NOME|CODCENTROCUSTO|||(Memo)|01/10/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |319|MT|310|1|MT_PASTA_TXT|P|C:\||||||(Memo)|01/10/2008|C:\|
SYS_PARAMETRO                           |CODPARAMETRO                            |320|DS|311|1|MT_VALOR_COMISSAO|I|1||||1|2|(Memo)|03/10/2008|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |321|CO|313|1|CO_CAB_CARTA1|C|CABECALHO1||||||(Memo)|06/10/2008|CABECALHO1|
SYS_PARAMETRO                           |CODPARAMETRO                            |322|CO|314|1|CO_CAB_CARTA2|C|CABECALHO2||||||(Memo)|06/10/2008|CABECALHO2|
SYS_PARAMETRO                           |CODPARAMETRO                            |323|CO|315|1|CO_PORTA_CARTACOB|C|LPT1||||||(Memo)|06/10/2008|LPT1|
SYS_PARAMETRO                           |CODPARAMETRO                            |324|CO|316|1|CO_MAXLIN_MATRIC|I|64||||||(Memo)|07/10/2008|64|
SYS_PARAMETRO                           |CODPARAMETRO                            |325|VE|317|1|VE_NOTA_NAOTESTAR|D|-1|GER_TIPONOTA|NOME|CODTIPONOTA|||(Memo)|08/10/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |326|VE|232|1|VE_TIPO_IMP_REQ|I|1||||1|3|(Memo)|24/10/2008|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |327|EC|318|1|EC_ECF_PADRAO|D|-1|ECF_IMPRESSORA|NUMERO_SERIE_ECF|CODECF|||(Memo)|30/10/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |328|VE|270|1|VE_FORMA_CARTAO|D|3|GER_FORMAPAGAMENTO|NOME|CODFORMAPAGAMENTO|||(Memo)|30/10/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |329|VE|319|1|VE_FECHAR_ZERADA|L|NÃO||||||(Memo)|03/11/2008|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |330|BB|55|1|BB_CAMINHOTXTBOLETA|C|C:\||||||(Memo)|06/11/2008|C:\|
SYS_PARAMETRO                           |CODPARAMETRO                            |331|BB||1|BB_|C|||||||(Memo)|06/11/2008||
SYS_PARAMETRO                           |CODPARAMETRO                            |332|BB|320|1|BB_AGENCIA|I|0||||1|9999|(Memo)|06/11/2008|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |333|BB|322|1|BB_CC|I|0||||1|99999999|(Memo)|06/11/2008|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |334|BB|324|1|BB_CONVENIO|I|0||||1|9999999|(Memo)|06/11/2008|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |335|BB|321|1|BB_DIG_AGENCIA|C|0||||||(Memo)|06/11/2008|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |336|BB|323|1|BB_DIG_CC|C|0||||||(Memo)|06/11/2008|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |337|BB|325|1|BB_CGC_CPF|C|00000000000000||||||(Memo)|06/11/2008|00000000000000|
SYS_PARAMETRO                           |CODPARAMETRO                            |338|BB||1|BB_|I|||||||(Memo)|06/11/2008||
SYS_PARAMETRO                           |CODPARAMETRO                            |339|BB|326|1|BB_CARTEIRA|I|0||||1|99|(Memo)|06/11/2008|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |340|BB|327|1|BB_ESPECIE|I|1||||1|99|(Memo)|06/11/2008|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |341|BB|21|1|BB_TAXA_JUROS|R|0||||||(Memo)|06/11/2008|0,33|
SYS_PARAMETRO                           |CODPARAMETRO                            |342|BB|329|1|BB_DIAS_PROTESTO|I|0||||1|99|(Memo)|06/11/2008|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |343|BB|330|1|BB_VARIA_CARTEIRA|I|0||||1|999|(Memo)|06/11/2008|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |344|BB|331|1|BB_TIPO_COBRANCA|C|?????||||||(Memo)|06/11/2008|?????|
SYS_PARAMETRO                           |CODPARAMETRO                            |345|BB|332|1|BB_EMPRESA|C|NOME DA EMPRESA||||||(Memo)|07/11/2008|NOME DA EMPRESA|
SYS_PARAMETRO                           |CODPARAMETRO                            |346|MT|333|1|MT_PC_CURSO|D|-1|GER_PLANOCONTA|NOME|CODPLANOCONTA|||(Memo)|07/11/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |347|MT|334|1|MT_PC_MEDICAO|D|-1|GER_PLANOCONTA|NOME|CODPLANOCONTA|||(Memo)|07/11/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |348|MT|335|1|MT_ENGENHEIRO|D|-1|USR_FUNCIONARIO|NOME|ID_FUNCIONARIO|||(Memo)|07/11/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |349|CL|336|1|CL_PASTA_IMAGEM|C|\\Servplan\meusdoc\FOTOS DE VISTORIAS||||||(Memo)|05/12/2008||
SYS_PARAMETRO                           |CODPARAMETRO                            |350|VE|337|1|VE_IMG_CLIENTE|L|SIM||||||(Memo)|05/12/2008|SIM|
SYS_PARAMETRO                           |CODPARAMETRO                            |351|UT|338|1|UT_PASTA_LOGOMARCAG|P|IMG\LOGOG.BMP||||||(Memo)|16/12/2008|IMG\LOGOG.BMP|
SYS_PARAMETRO                           |CODPARAMETRO                            |352|UT|339|1|UT_TIPO_LOGOMARCA|I|1||||1|2|(Memo)|16/12/2008|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |353|VE|340|1|VE_IMPOBS_NT_ATIVA|L|NÃO||||||(Memo)|16/12/2008|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |354|VE|341|1|VE_TIPOLAN_NUMDIF|D|-1|GER_TIPONOTA|NOME|CODTIPONOTA|||(Memo)|16/12/2008|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |355|ES|342|1|ES_TESTA_LOC|L|SIM||||||(Memo)|22/12/2008|SIM|
SYS_PARAMETRO                           |CODPARAMETRO                            |356|VE|343|1|VE_TAM_NV_JTINTA|I|2||||1|3|(Memo)|23/12/2008|2|
SYS_PARAMETRO                           |CODPARAMETRO                            |357|CP|344|29|CP_TAM_LOGOMARCA|I|1||||1|2|(Memo)|03/01/2009|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |358|CP|345|29|CP_PASTA_LOGOMARCA|P|C:\||||||(Memo)|03/01/2009|C:\|
SYS_PARAMETRO                           |CODPARAMETRO                            |359|CP|346|29|CP_TIPO_CLIENTE|C|ASSOCIADO||||||(Memo)|03/01/2009|ASSOCIADO|
SYS_PARAMETRO                           |CODPARAMETRO                            |360|CP|347|1|CP_BOL_ANTECIPA|I|2||||1|5|(Memo)|05/01/2009|2|
SYS_PARAMETRO                           |CODPARAMETRO                            |361|CP|305|1|CP_TIPODOC_PADRAO|D|-1|GER_TIPODOCUMENTO|NOME|CODTIPODOCUMENTO|||(Memo)|05/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |362|CP|306|1|CP_PC_MENSALID|D|-1|GER_PLANOCONTA|NOME|CODPLANOCONTA|||(Memo)|05/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |363|BD|332|1|BD_EMPRESA|C|NOME DA EMPRESA - 30 DIGITOS||||||(Memo)|05/01/2009|NOME DA EMPRESA - 30 DIGITOS|
SYS_PARAMETRO                           |CODPARAMETRO                            |364|BD|324|1|BD_CONVENIO|C|12345678901234567890||||||(Memo)|05/01/2009|12345678901234567890|
SYS_PARAMETRO                           |CODPARAMETRO                            |365|BD|320|1|BD_AGENCIA|C|12345||||||(Memo)|05/01/2009|12345|
SYS_PARAMETRO                           |CODPARAMETRO                            |366|BD|322|1|BD_CC|C|1234567||||||(Memo)|05/01/2009|1234567|
SYS_PARAMETRO                           |CODPARAMETRO                            |367|BD|323|1|BD_DIGCC|C|0||||||(Memo)|05/01/2009|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |368|BD|326|1|BD_CARTEIRA|I|0||||||(Memo)|05/01/2009|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |369|BD|348|1|BD_DIASPROTESTO|I|0||||||(Memo)|05/01/2009|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |370|BD|349|1|BD_NOSSONUM|C|123456789012||||||(Memo)|05/01/2009|123456789012|
SYS_PARAMETRO                           |CODPARAMETRO                            |371|BD|350|1|BD_NUMREMESSA|I|0||||||(Memo)|05/01/2009|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |372|BD|351|1|BD_MENSAGEM60|C|MENSAGEM - 60 DIGITOS||||||(Memo)|05/01/2009|MENSAGEM - 60 DIGITOS|
SYS_PARAMETRO                           |CODPARAMETRO                            |373|BD|21|1|BD_JUROS|R|0||||||(Memo)|05/01/2009|0,33|
SYS_PARAMETRO                           |CODPARAMETRO                            |374|BD|352|1|BD_TIPOCOBRANCA|I|1||||1|2|(Memo)|05/01/2009|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |375|BD|353|1|BD_INSTRUCAO01|I|00||||||(Memo)|05/01/2009|00|
SYS_PARAMETRO                           |CODPARAMETRO                            |376|CP|354|1|CP_CASADEC_COTA|I|4||||2|4|(Memo)|06/01/2009|4|
SYS_PARAMETRO                           |CODPARAMETRO                            |377|CP|355|1|CP_COTA_ARREDONDA|I|1||||1|4|(Memo)|06/01/2009|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |378|CP|336|1|CP_PASTA_IMAGEM|P|SINISTRO-IMG||||||(Memo)|07/01/2009|SINISTRO-IMG|
SYS_PARAMETRO                           |CODPARAMETRO                            |379|CP|356|1|CP_PC_SINISTRO|D|-1|GER_PLANOCONTA|NOME|CODPLANOCONTA|||(Memo)|08/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |380|CP|357|1|CP_CC_SINISTRO|D|1|GER_CENTROCUSTO|NOME|CODCENTROCUSTO|||(Memo)|08/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |381|CP|358|1|CP_PC_FRESERVA|D|-1|GER_PLANOCONTA|NOME|CODPLANOCONTA|||(Memo)|08/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |382|CP|359|1|CP_CC_FRESERVA|D|1|GER_CENTROCUSTO|NOME|CODCENTROCUSTO|||(Memo)|08/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |383|CL|360|1|CL_CATCLI_INATIVO|D|3|CLF_CATEGORIA|NOME|CODCATEGORIA|||(Memo)|09/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |384|CO|361|1|CO_CHECAR_DTPG|L|NÃO||||||(Memo)|12/01/2009|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |385|BD|362|1|BD_PASTA_RETORNO|P|C:\||||||(Memo)|12/01/2009|C:\|
SYS_PARAMETRO                           |CODPARAMETRO                            |386|BD|363|1|BD_HIS_COBRANCA|C|CRÉDITO COBRANÇA||||||(Memo)|13/01/2009|CRÉDITO COBRANÇA|
SYS_PARAMETRO                           |CODPARAMETRO                            |387|BD|364|1|BD_CXA_COBRANCA|D|-1|CXA_CAIXA|NOME|CODCAIXA|||(Memo)|13/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |388|CO|365|1|CO_FORMA_PG_DI|D|1|GER_FORMAPAGAMENTO|NOME|CODFORMAPAGAMENTO|||(Memo)|13/01/2009|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |389|CO|366|1|CO_DOC_CARTORIO|D|-1|GER_TIPODOCUMENTO|NOME|CODTIPODOCUMENTO|||(Memo)|14/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |390|CO|367|1|CO_PC_CARTORIO|D|-1|GER_PLANOCONTA|NOME|CODPLANOCONTA|||(Memo)|14/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |391|CO|368|1|CO_LOC_CARTORIO|D|-1|CLF_BANCO|NOME|CODBANCO|||(Memo)|14/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |392|VE|369|1|VE_CHECARPRECO_MC|L|SIM||||||(Memo)|22/01/2009|SIM|
SYS_PARAMETRO                           |CODPARAMETRO                            |393|CO|370|1|CO_PORTA_CARNE|C|LPT1||||||(Memo)|22/01/2009|LPT1|
SYS_PARAMETRO                           |CODPARAMETRO                            |394|CO|371|1|CO_TOPO_CARNE|I|0||||0|3|(Memo)|22/01/2009|0|
SYS_PARAMETRO                           |CODPARAMETRO                            |395|ES|372|1|ES_NOTA_EMPRESTIMO|D|-1|GER_TIPONOTA|NOME|CODTIPONOTA|||(Memo)|22/01/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |397|CO|374|1|CO_LIB_JURO_PG|L|SIM||||||(Memo)|05/02/2009|SIM|
SYS_PARAMETRO                           |CODPARAMETRO                            |398|SF|375|1|SF_AGENDA_TEC1|D|-1|USR_FUNCIONARIO|APELIDO|ID_FUNCIONARIO|||(Memo)|07/02/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |399|SF|376|1|SF_AGENDA_TEC2|D|-1|USR_FUNCIONARIO|APELIDO|ID_FUNCIONARIO|||(Memo)|07/02/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |400|SF|377|1|SF_AGENDA_TEC3|D|-1|USR_FUNCIONARIO|APELIDO|ID_FUNCIONARIO|||(Memo)|07/02/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |401|SF|378|1|SF_AGENDA_TEC4|D|-1|USR_FUNCIONARIO|APELIDO|ID_FUNCIONARIO|||(Memo)|07/02/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |402|SF|379|1|SF_AGENDA_TEC5|D|-1|USR_FUNCIONARIO|APELIDO|ID_FUNCIONARIO|||(Memo)|07/02/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |403|SF|380|1|SF_AGENDA_TEC6|D|-1|USR_FUNCIONARIO|APELIDO|ID_FUNCIONARIO|||(Memo)|07/02/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |404|SF|381|1|SF_FUN_ANOTA|D|-1|USR_FUNCIONARIO|APELIDO|ID_FUNCIONARIO|||(Memo)|07/02/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |405|SF|382|1|SF_INTERVALO|I|60||||||(Memo)|10/02/2009|60|
SYS_PARAMETRO                           |CODPARAMETRO                            |406|SF|383|1|SF_AGENDA_TEC7|D|-1|USR_FUNCIONARIO|NOME|ID_FUNCIONARIO|||(Memo)|11/02/2009|-1|
SYS_PARAMETRO                           |CODPARAMETRO                            |407|SF|384|1|SF_PRZ_PROT_VENC|I|10||||||(Memo)|19/02/2009|10|
SYS_PARAMETRO                           |CODPARAMETRO                            |408|SF|385|1|SF_PRZ_PROT_ALUG|I|30||||||(Memo)|19/02/2009|30|
SYS_PARAMETRO                           |CODPARAMETRO                            |409|SF|386|1|SF_PRZ_PROT_MANU|I|90||||||(Memo)|19/02/2009|90|
SYS_PARAMETRO                           |CODPARAMETRO                            |410|SF|387|1|SF_PRZ_PROT_SCONT|I|180||||||(Memo)|19/02/2009|180|
SYS_PARAMETRO                           |CODPARAMETRO                            |411|ES|388|1|ES_TIPO_PRC_PROMO|I|2||||||(Memo)|24/02/2009|1|
SYS_PARAMETRO                           |CODPARAMETRO                            |412|VE|389|1|VE_ESCOLHE_PRECO|L|SIM||||||(Memo)|24/02/2009|NÃO|
SYS_PARAMETRO                           |CODPARAMETRO                            |413|ES|390|1|ES_DES_PRC_PRINCIPAL|C|A VISTA||||||(Memo)|24/02/2009||
